Center,Center_Code,Center_Name_x,Citizenship,Payment_Type,Is_Aggregate,Donor_Type,Transplant_Count,Payment_Category,Center_Name_y,City,Region,Urban
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,Public insurance - Medicare & Choice,False,Deceased Donor,14,Medicare,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,27,Medicare,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,Public insurance - Medicare & Choice,False,Living Donor,12,Medicare,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,Public insurance - Medicare FFS (Fee for Service),False,Living Donor,17,Medicare,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,All Primary Payers,False,Deceased Donor,53,Other,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,All Primary Payers,False,Living Donor,68,Other,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,Public insurance - Other government,False,Living Donor,1,Other_Government,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,Private insurance,False,Deceased Donor,8,Private_Insurance,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,Private insurance,False,Living Donor,30,Private_Insurance,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,Free Care,False,Living Donor,1,Self_Pay_Uninsured,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,Self,False,Living Donor,1,Self_Pay_Uninsured,UPMC Hamot,Erie,Northwest,False
PAPH-TX1 UPMC Hamot,PAPH-TX1,UPMC Hamot,US_Citizen,Unknown,False,Living Donor,1,Unknown,UPMC Hamot,Erie,Northwest,False
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Medicaid,False,Deceased Donor,287,Medicaid,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Medicaid,False,Living Donor,111,Medicaid,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Medicare & Choice,False,Deceased Donor,831,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,420,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Medicare Unspecified,False,Deceased Donor,770,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Medicare & Choice,False,Living Donor,266,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Medicare FFS (Fee for Service),False,Living Donor,134,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Medicare Unspecified,False,Living Donor,153,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,All Primary Payers,False,Deceased Donor,4797,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,US/State Govt Agency,False,Deceased Donor,3,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,All Primary Payers,False,Living Donor,1956,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,US/State Govt Agency,False,Living Donor,1,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Foreign Government Specify,False,Deceased Donor,3,Other_Government,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Other government,False,Deceased Donor,1,Other_Government,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Foreign Government Specify,False,Living Donor,4,Other_Government,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Other government,False,Living Donor,4,Other_Government,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Private insurance,False,Deceased Donor,1356,Private_Insurance,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Private insurance,False,Living Donor,1166,Private_Insurance,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Self,False,Deceased Donor,19,Self_Pay_Uninsured,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Self,False,Living Donor,19,Self_Pay_Uninsured,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Unknown,False,Deceased Donor,1107,Unknown,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Unknown,False,Living Donor,95,Unknown,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,All,Public insurance - Department of VA,False,Living Donor,3,VA,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_For_TX,All Primary Payers,False,Deceased Donor,2,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_For_TX,All Primary Payers,False,Living Donor,3,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_For_TX,Foreign Government Specify,False,Living Donor,1,Other_Government,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_For_TX,Private insurance,False,Deceased Donor,2,Private_Insurance,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_For_TX,Self,False,Living Donor,2,Self_Pay_Uninsured,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Not_For_TX,All Primary Payers,False,Living Donor,1,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Not_For_TX,Foreign Government Specify,False,Living Donor,1,Other_Government,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Resident,Public insurance - Medicaid,False,Deceased Donor,3,Medicaid,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Resident,Public insurance - Medicaid,False,Living Donor,2,Medicaid,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Resident,Public insurance - Medicare & Choice,False,Deceased Donor,3,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Resident,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,2,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Resident,Public insurance - Medicare FFS (Fee for Service),False,Living Donor,1,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Resident,All Primary Payers,False,Deceased Donor,14,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Resident,All Primary Payers,False,Living Donor,10,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Resident,Foreign Government Specify,False,Living Donor,1,Other_Government,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Resident,Private insurance,False,Deceased Donor,6,Private_Insurance,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Citizen_Resident,Private insurance,False,Living Donor,6,Private_Insurance,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Resident_Alien,Public insurance - Medicare FFS (Fee for Service),False,Living Donor,1,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Resident_Alien,All Primary Payers,False,Deceased Donor,32,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Resident_Alien,All Primary Payers,False,Living Donor,9,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Resident_Alien,Foreign Government Specify,False,Deceased Donor,2,Other_Government,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Resident_Alien,Private insurance,False,Deceased Donor,2,Private_Insurance,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Resident_Alien,Private insurance,False,Living Donor,1,Private_Insurance,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Resident_Alien,Self,False,Deceased Donor,9,Self_Pay_Uninsured,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Resident_Alien,Self,False,Living Donor,7,Self_Pay_Uninsured,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Non_Resident_Alien,Unknown,False,Deceased Donor,19,Unknown,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Not_Reported,Public insurance - Medicare Unspecified,False,Deceased Donor,2,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Not_Reported,All Primary Payers,False,Deceased Donor,22,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Not_Reported,All Primary Payers,False,Living Donor,10,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Not_Reported,Unknown,False,Deceased Donor,20,Unknown,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Not_Reported,Unknown,False,Living Donor,10,Unknown,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Public insurance - Medicaid,False,Deceased Donor,1,Medicaid,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Public insurance - Medicare & Choice,False,Deceased Donor,1,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,1,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Public insurance - Medicare Unspecified,False,Deceased Donor,2,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,All Primary Payers,False,Deceased Donor,50,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,All Primary Payers,False,Living Donor,9,Other,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Foreign Government Specify,False,Deceased Donor,1,Other_Government,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Foreign Government Specify,False,Living Donor,1,Other_Government,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Private insurance,False,Deceased Donor,5,Private_Insurance,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Private insurance,False,Living Donor,4,Private_Insurance,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Self,False,Deceased Donor,3,Self_Pay_Uninsured,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Self,False,Living Donor,3,Self_Pay_Uninsured,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Unknown,False,Deceased Donor,36,Unknown,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,Resident_Alien,Unknown,False,Living Donor,1,Unknown,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,US_Citizen,Public insurance - Medicaid,False,Deceased Donor,283,Medicaid,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,US_Citizen,Public insurance - Medicaid,False,Living Donor,109,Medicaid,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,US_Citizen,Public insurance - Medicare & Choice,False,Deceased Donor,827,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,US_Citizen,Public insurance - Medicare FFS (Fee for Service),False,Deceased Donor,417,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,US_Citizen,Public insurance - Medicare Unspecified,False,Deceased Donor,766,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,US_Citizen,Public insurance - Medicare & Choice,False,Living Donor,266,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,US_Citizen,Public insurance - Medicare FFS (Fee for Service),False,Living Donor,132,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
PAPT-TX1 University of Pittsburgh Medical Center,PAPT-TX1,University of Pittsburgh Medical Center,US_Citizen,Public insurance - Medicare Unspecified,False,Living Donor,153,Medicare,University of Pittsburgh Medical Center,Pittsburgh,Southwest,True
